id,start_node,end_node,lbl,source_idx,target_idx,label_encoded
E_9b50ac7e-4158-598c-9145-9655e575c78e,EVENT_901666b0-8de7-5fb1-9654-12ff070a6ced,SENSORDATA_f7452566-0a18-5b69-bace-6bce11d7887c,CONTAINS,,,0
E_c3b712cc-99bb-520e-83e2-e0876b089085,EVENT_e4478787-55ca-5494-9951-fa0f6abe78cc,SENSORDATA_9b4449f4-d4e9-57b9-8b63-f7bec3d404ce,CONTAINS,,,0
E_2b3f5733-820b-5c56-a267-f5641c60b931,EVENT_bfded52b-4ede-5560-a6e7-48fc7b8bca57,SENSORDATA_079946a4-f218-5d5b-a854-d6139618384e,CONTAINS,,,0
E_0967f05d-6357-5512-9ed2-1ee22c7db573,EVENT_cb653148-b27d-53ee-a29f-9245391f5665,SENSORDATA_ca759a5f-4e27-5377-96dd-e39f987aeb2b,CONTAINS,,,0
E_b1a1ed9a-acf5-5bd0-84e9-c3c5197dd402,EVENT_cb653148-b27d-53ee-a29f-9245391f5665,SENSORDATA_e95c00ff-5284-5202-be85-e76581ded389,CONTAINS,,,0
E_ff5fc84e-6575-5838-b925-df8a88735bf7,EVENT_5ac10a11-ebe1-5f3a-a080-18ab29e1351b,SENSORDATA_0dce1170-17fe-52f6-bec1-f84786203e67,CONTAINS,,,0
E_22f41af9-6f03-5b2c-acc7-743fdb990f6b,EVENT_bfded52b-4ede-5560-a6e7-48fc7b8bca57,SENSORDATA_1024f8c8-a46f-5c63-979e-30713d3f8cee,CONTAINS,,,0
E_df437058-4130-5a92-96e8-d5b8d59dd125,EVENT_996dc7a0-d741-59f6-b2c1-1315d42f6f42,SENSORDATA_fb0f5cf6-843c-5d14-98d6-616c849ba445,CONTAINS,,,0
E_6f37e2c0-c9f5-51b3-9b67-0701912e4bc8,EVENT_7529c67f-11ac-543c-857d-ed816c10b9f8,SENSORDATA_fa701a75-cfd3-50f0-a4e8-13b5b4a938ae,CONTAINS,,,0
E_353f41ef-e447-55bc-ae2c-bcee65df4b18,EVENT_b58f6984-7ded-5a6a-b7ab-fe437ee2b21f,SENSORDATA_143a10c8-898f-576e-a5de-abcc7ab6f67b,CONTAINS,,,0
E_35448078-16fd-514a-8134-f4b9ce79dd0a,EVENT_07fbaf2b-5cbe-5132-b3de-f312dadfa31b,SENSORDATA_6d9f1c88-4a7b-5b48-b714-84bae5cb621c,CONTAINS,,,0
E_c5ddc376-c0fc-5b51-94eb-0f1eda43a0fd,EVENT_b4f08297-4c58-5596-98a5-9466055d1d2c,SENSORDATA_f0795eef-a88e-5786-b8d4-4e37f3c39520,CONTAINS,,,0
E_fd23069c-c681-559a-880c-eda32e7c28f5,EVENT_1db9690c-4734-51ee-9fb7-15510def9bfb,SENSORDATA_6b95e75b-13b1-5137-90d6-afad6d74192f,CONTAINS,,,0
E_981c522e-898a-5eda-930e-28821d2d9e58,EVENT_e4478787-55ca-5494-9951-fa0f6abe78cc,SENSORDATA_fff5af52-4a10-597f-9e11-050d9e811327,CONTAINS,,,0
E_a0273c94-80a3-5298-825f-39b03ac7f42a,EVENT_2bea14fc-01cf-5189-aed0-45b3447e9fce,SENSORDATA_7c16cc46-f264-5f16-87c2-4331bb389b29,CONTAINS,,,0
E_eeda2205-0d40-5de8-b7eb-e6d1cc695e66,EVENT_5ac10a11-ebe1-5f3a-a080-18ab29e1351b,SENSORDATA_fbdaa1cd-3d66-5f67-aae6-d98f34ea6f10,CONTAINS,,,0
E_39843713-321e-5917-8f7b-8132e55515a4,EVENT_502666df-58e1-5d1c-aa68-6d4ee61e74e3,SENSORDATA_d267acf9-be4f-5366-9693-5194be23bd1c,CONTAINS,,,0
E_d8fa3a66-40f7-5250-9c48-e876c1221d02,EVENT_5821be0a-12df-5ae5-bc64-83eb55ce51f8,SENSORDATA_d41ed0c3-6677-598f-a796-8e75bca24882,CONTAINS,,,0
E_096a3781-7e57-53d4-93b6-ee1d43109be7,EVENT_2bea14fc-01cf-5189-aed0-45b3447e9fce,SENSORDATA_ad28bd97-4fda-5e9d-acf8-6ca0738783f3,CONTAINS,,,0
E_9796e885-346d-5722-9bef-b75b2341173c,EVENT_a4740c57-9f70-5f7b-8fed-7624b9a47b0b,SENSORDATA_22e46b7b-bfb4-55b3-a1b3-69477cf0142a,CONTAINS,,,0
E_7ac61d7c-9e8b-5d40-a05c-a3cce892bd2c,EVENT_901666b0-8de7-5fb1-9654-12ff070a6ced,SENSORDATA_7d2d80ca-338f-5a2b-868f-3e51136163d6,CONTAINS,,,0
E_b649dae2-5d38-5630-9ab4-9e82dbdd3a25,EVENT_1db9690c-4734-51ee-9fb7-15510def9bfb,SENSORDATA_dc058ba9-5284-52e4-a0f3-34a3750a4073,CONTAINS,,,0
E_4df5e41f-4ad6-58c0-82ac-30fdb3156ac0,EVENT_07fbaf2b-5cbe-5132-b3de-f312dadfa31b,SENSORDATA_6e86e612-dec1-5029-9c36-4c109c953c6c,CONTAINS,,,0
E_7e3fbbe7-b594-59da-b864-ddc518e6d750,EVENT_1db9690c-4734-51ee-9fb7-15510def9bfb,SENSORDATA_0206c5b5-5476-5e7b-a5f5-2e6677fb7170,CONTAINS,,,0
E_b35188a1-3660-5b71-9199-bc3165de8aef,EVENT_b58f6984-7ded-5a6a-b7ab-fe437ee2b21f,SENSORDATA_19c308ea-6a22-5fdc-91f0-691333107a5b,CONTAINS,,,0
E_1236701a-6446-57ec-b895-02eb08a14692,EVENT_901666b0-8de7-5fb1-9654-12ff070a6ced,SENSORDATA_58e5cf72-ee27-5cad-b4f2-230f4f761cf3,CONTAINS,,,0
E_391aacaf-544c-513f-9845-8628717e0b20,EVENT_e4478787-55ca-5494-9951-fa0f6abe78cc,SENSORDATA_9c514106-dcd8-565f-8761-ac13f438e070,CONTAINS,,,0
E_ea8d1640-116f-5cc7-a411-a64fa6c3a518,EVENT_4676d618-82c2-5538-8479-536dfda01e04,SENSORDATA_e87929e1-1d86-5eb2-85b8-b44ce1b79e9b,CONTAINS,,,0
E_7354fae6-9cb0-5464-ac3b-cf4e6a172348,EVENT_9d471536-8060-51c0-83e7-7abea80cb1b8,SENSORDATA_fd759b18-5377-57fe-b044-866e6e8be9d3,CONTAINS,,,0
E_ef45097e-2fa2-5c53-aa3a-7d435d4f78bd,EVENT_b4f08297-4c58-5596-98a5-9466055d1d2c,SENSORDATA_12393f0f-3ce1-5d94-aaba-e1b2faca5cbe,CONTAINS,,,0
E_2318745c-7b1c-5bbb-97db-8fd2bdf7304e,EVENT_a744afb3-9172-5b43-8f1d-1ae77ab003df,SENSORDATA_31d72b51-8108-5068-879f-424404275f7d,CONTAINS,3.0,,0
E_89820d48-a26b-503d-a0b1-28d6d6f70426,EVENT_fbfa14ad-f7c6-557b-9f0b-268d59d9a341,SENSORDATA_1a8d1248-9d67-51c7-b45c-f7f60f5d2d85,CONTAINS,,,0
E_dbcf1e51-0ec8-51b6-bbe4-b0e0c0a8f0d4,EVENT_fbfa14ad-f7c6-557b-9f0b-268d59d9a341,SENSORDATA_4aa704aa-bf88-552b-8916-2f053cf95002,CONTAINS,,,0
E_cb4b1497-7ef2-54cd-a53f-62bd14b8e25a,EVENT_dccb9bcd-dd37-528d-b238-2673bb739d52,SENSORDATA_9b41540e-136d-5008-8ffa-8d2673e2272d,CONTAINS,,,0
E_0464ae11-ed6f-5465-9071-849619ff797b,EVENT_907471cb-db77-5928-beb2-f52cceb5bd4e,SENSORDATA_282f1218-deed-5e42-a14c-063e903afaa9,CONTAINS,,,0
E_abd752c6-c246-5995-be6f-25ff845eb3e6,EVENT_7529c67f-11ac-543c-857d-ed816c10b9f8,SENSORDATA_7787a546-2aee-5ea9-85c4-2e3e981a604f,CONTAINS,,,0
E_50d08479-5ffd-50a7-9507-f096d24ddf43,EVENT_1b6c7cad-c9ae-5115-a146-c12da880d37d,SENSORDATA_f8d81b1b-eda3-597b-9641-ba706ef09b24,CONTAINS,,,0
E_5c16643e-9d6e-5849-9158-34bab5373f39,EVENT_52e48d69-6a79-55c6-b648-86de015f32fc,SENSORDATA_b60cf0e1-54c7-596f-83ce-216c81de5678,CONTAINS,4.0,,0
E_6bc73c58-c5a1-57ff-a8f5-95dd3317ac4a,EVENT_2bea14fc-01cf-5189-aed0-45b3447e9fce,SENSORDATA_48d8ac3c-f847-542a-8f7d-9e75396b8db4,CONTAINS,,,0
E_53967b3a-5cc0-53d0-86f2-a039ab2ca0af,EVENT_9b002d00-f600-54b4-ab70-aacd931fa2a2,SENSORDATA_03a906ac-3295-57ec-9215-c9148b7965bc,CONTAINS,,,0
E_95dee9d7-a0d3-5a7b-8329-c99e54940ad5,EVENT_1db9690c-4734-51ee-9fb7-15510def9bfb,SENSORDATA_d4051fbb-0909-5fee-b213-fc41cfddbf0d,CONTAINS,,,0
E_a33dc5a8-8138-5172-b3c1-ea9e83352c9c,EVENT_1db9690c-4734-51ee-9fb7-15510def9bfb,SENSORDATA_41b5511c-4ddd-5dff-a2dc-61de7983a7e3,CONTAINS,,,0
E_3de8a9f8-cdda-53c2-b50d-895b825401f6,EVENT_5ac10a11-ebe1-5f3a-a080-18ab29e1351b,SENSORDATA_50cbc18a-dc69-5558-af64-0ba2c3c3bae2,CONTAINS,,,0
E_91ea3649-3171-5f9b-865f-4a69af164af3,EVENT_9d471536-8060-51c0-83e7-7abea80cb1b8,SENSORDATA_c1bf02c4-a2f5-5bc6-92f2-2013f72fdee5,CONTAINS,,,0
E_a4fd6d93-c37e-5f6f-af67-aad83c2e018d,EVENT_a4740c57-9f70-5f7b-8fed-7624b9a47b0b,SENSORDATA_bc3ddc80-5c08-57c7-b815-67c929d5621f,CONTAINS,,,0
E_58f0a776-4d93-5df4-b8d0-b1f0956ac0c4,EVENT_4676d618-82c2-5538-8479-536dfda01e04,SENSORDATA_827b72c7-ec94-5648-a8c3-4683f87feea0,CONTAINS,,,0
E_876943b5-4b8f-5720-8698-6068f71c72ec,EVENT_52e48d69-6a79-55c6-b648-86de015f32fc,SENSORDATA_6797b74d-b1b2-55b0-956b-c6d379098bb1,CONTAINS,4.0,,0
E_0de10985-3940-5210-8e1d-703ba874a6cb,EVENT_bfded52b-4ede-5560-a6e7-48fc7b8bca57,SENSORDATA_e3442127-7311-5ecd-981b-f33aaa2fa4f3,CONTAINS,,,0
E_27545100-5af5-5f5e-9048-cc43336f8097,EVENT_5eb2cb1e-912d-5515-9b51-fcd1e18123cc,SENSORDATA_bbbc882d-b384-5718-a95f-924f34d53240,CONTAINS,,,0
E_02dddf98-4a5d-5905-b5b5-9257d590b7b2,EVENT_1db9690c-4734-51ee-9fb7-15510def9bfb,SENSORDATA_15fea75a-aaf6-5f99-bf7d-ae03759966d6,CONTAINS,,,0
E_9c43e621-971c-5ca2-b904-8f44af35e835,EVENT_901666b0-8de7-5fb1-9654-12ff070a6ced,SENSORDATA_d347554c-86d7-5b89-9a29-c35710c6d609,CONTAINS,,,0
E_935285c3-2dd3-5f41-b3e4-3d19d67df8eb,EVENT_0bb45769-15cb-5d47-885c-0b4e5e8109af,SENSORDATA_558c0f10-52a0-5057-9a38-56eceab596a0,CONTAINS,,,0
E_e21ca2ee-26b2-5977-97ce-4ed2e5232c80,EVENT_5f388ef6-b9f6-55d3-9946-f9abbfe4cbe3,SENSORDATA_1038d9d2-edbe-59a5-a468-a262affd6e73,CONTAINS,,,0
E_749bec95-b217-503d-892a-ce5ca5980a5e,EVENT_4676d618-82c2-5538-8479-536dfda01e04,SENSORDATA_bf54ee30-f37d-5dc4-8cac-6a53891cc688,CONTAINS,,,0
E_b493e0fe-9ce2-559b-8663-3dc3963fdbcd,EVENT_5eb2cb1e-912d-5515-9b51-fcd1e18123cc,SENSORDATA_b367fdd7-2da5-54d4-980a-23bbbe4d870a,CONTAINS,,,0
E_38ee19a9-cc2b-535e-83ae-3aed2dfb4076,EVENT_0bb45769-15cb-5d47-885c-0b4e5e8109af,SENSORDATA_8f43024a-5eb8-5d2c-a735-17ba8ae40119,CONTAINS,,,0
E_99831e23-354e-5630-8546-a48aaa7239d7,EVENT_2bea14fc-01cf-5189-aed0-45b3447e9fce,SENSORDATA_19258438-63ac-5823-bdf2-e765cce706bb,CONTAINS,,,0
E_8497f4fa-6abe-5795-a1f4-2a0e96418d4c,EVENT_07fbaf2b-5cbe-5132-b3de-f312dadfa31b,SENSORDATA_51c93b74-6485-5fb3-b588-307542f10717,CONTAINS,,,0
E_2151332e-8cd9-5bbf-b243-de2103899dd8,EVENT_43d80a06-5c6f-5fcf-9b6d-70726f9a4126,SENSORDATA_9388fc5f-4b22-56cd-98c7-f509a1ca3d6b,CONTAINS,,,0
E_dd6466f8-5781-5f46-8115-c58da713d7b5,EVENT_dccb9bcd-dd37-528d-b238-2673bb739d52,SENSORDATA_f9314a7e-2825-5ad3-b55a-656be2b6d08b,CONTAINS,,,0
E_49aaa897-c788-538e-b609-fdfa5b620ed0,EVENT_bfded52b-4ede-5560-a6e7-48fc7b8bca57,SENSORDATA_11075ca8-65e0-5f47-b78d-066a554a991f,CONTAINS,,,0
E_2b48eae1-ad54-55a5-8a34-823c0ce89bab,EVENT_dccb9bcd-dd37-528d-b238-2673bb739d52,SENSORDATA_c283f2ac-8c0b-5091-96dd-0349f024dab5,CONTAINS,,,0
E_d8da1140-241f-585b-af5e-e5d853a380a3,EVENT_cb653148-b27d-53ee-a29f-9245391f5665,SENSORDATA_694f7179-81c9-5ab0-968b-fc42ad34e943,CONTAINS,,,0
E_cdbd7924-f249-54be-863b-ee350a6003d1,EVENT_9b002d00-f600-54b4-ab70-aacd931fa2a2,SENSORDATA_2904ad8e-e867-5173-b079-226f4366eeac,CONTAINS,,,0
E_d05e66e7-d352-5dd0-bb11-b47f8c9b214c,EVENT_1b6c7cad-c9ae-5115-a146-c12da880d37d,SENSORDATA_889769b4-e82a-57af-8383-4bd95861763f,CONTAINS,,,0
E_c1da0c33-9fd6-5f54-869b-3fedadd12b35,EVENT_fbfa14ad-f7c6-557b-9f0b-268d59d9a341,SENSORDATA_bebb4a7a-e387-5567-924f-6f344d38a757,CONTAINS,,,0
E_9e0873c1-c42e-51d8-a9b4-db6daa63d18c,EVENT_4676d618-82c2-5538-8479-536dfda01e04,SENSORDATA_cecbd302-06ed-5ef4-89c9-6f36bb027239,CONTAINS,,,0
E_ab692f34-8da8-5d99-b97c-f4ac0b2f281e,EVENT_b4f08297-4c58-5596-98a5-9466055d1d2c,SENSORDATA_594b649d-5249-5076-8052-5eaefe61877a,CONTAINS,,,0
E_dc106fff-63ff-5786-a9ae-d94fd4b840bf,EVENT_b4f08297-4c58-5596-98a5-9466055d1d2c,SENSORDATA_110d7115-1423-563a-b510-06c72d76043e,CONTAINS,,,0
E_e35bd67f-0a1b-596e-bb9e-963ba69d73e2,EVENT_5ac10a11-ebe1-5f3a-a080-18ab29e1351b,SENSORDATA_2e0a90f2-1053-5030-bc3d-d363cf92044d,CONTAINS,,,0
E_055bfc0b-aebc-5012-ba52-2e08bdb44243,EVENT_5ac10a11-ebe1-5f3a-a080-18ab29e1351b,SENSORDATA_3f5eb9b2-6100-5ccf-861c-76bf1e68b9aa,CONTAINS,,,0
E_11573f03-e466-548d-add0-c05a56f18434,EVENT_7529c67f-11ac-543c-857d-ed816c10b9f8,SENSORDATA_517a0a35-f09e-5717-8ad4-62ff119a862e,CONTAINS,,,0
E_bb8ebdd5-324f-5a85-beb8-f909ba65116a,EVENT_52e48d69-6a79-55c6-b648-86de015f32fc,SENSORDATA_8fbee5ab-5d78-553e-90b1-0d176a939c33,CONTAINS,4.0,,0
E_3f77b23a-f54b-5894-a394-0984288f4b92,EVENT_cb653148-b27d-53ee-a29f-9245391f5665,SENSORDATA_b5ec1bda-7a9a-5cdd-9adc-6a903028d6bc,CONTAINS,,,0
E_e2b7baf3-24f3-5694-a632-fad58bbf2e1a,EVENT_0bb45769-15cb-5d47-885c-0b4e5e8109af,SENSORDATA_85272935-51c6-5236-b55a-5b9c7d6eac2a,CONTAINS,,,0
E_ee75ba0a-1297-59c9-93e4-aa7d55813065,EVENT_5f388ef6-b9f6-55d3-9946-f9abbfe4cbe3,SENSORDATA_9ccc9cdf-fa49-5670-92de-836f626beca9,CONTAINS,,,0
E_2e3e6f72-5309-5713-aae7-080af2a5f8d5,EVENT_907471cb-db77-5928-beb2-f52cceb5bd4e,SENSORDATA_9afb7795-dcf6-54e5-bb27-f6a624d8a21f,CONTAINS,,,0
E_83376304-dbce-5653-9dad-4f6187d3d451,EVENT_b4f08297-4c58-5596-98a5-9466055d1d2c,SENSORDATA_7a334107-55b0-5739-80c0-edfe049d0a70,CONTAINS,,,0
E_16316bcc-8be0-566e-bc94-3710fc6c6f60,EVENT_1b6c7cad-c9ae-5115-a146-c12da880d37d,SENSORDATA_29351ea0-3fa8-54bb-b25b-94fc303766b8,CONTAINS,,,0
E_ad17804e-1d67-5812-ae8d-fd0ea346db48,EVENT_5ac10a11-ebe1-5f3a-a080-18ab29e1351b,SENSORDATA_74f8b22e-4bf2-5e67-8779-31d1ecfac979,CONTAINS,,,0
E_6692336e-24c4-5bc2-8bce-a8318bda38a1,EVENT_996dc7a0-d741-59f6-b2c1-1315d42f6f42,SENSORDATA_ba7df0c4-0034-5d44-b2fc-82a6fb0beff8,CONTAINS,,,0
E_f8759f36-464c-5d3c-bca3-98c355028871,EVENT_dccb9bcd-dd37-528d-b238-2673bb739d52,SENSORDATA_3be09c24-b0e4-5291-be14-f55d338de49f,CONTAINS,,,0
E_14fd0daa-38e4-5ebb-9b3a-41190a315f59,EVENT_a4740c57-9f70-5f7b-8fed-7624b9a47b0b,SENSORDATA_a07fcfd3-0ba0-5571-8d15-de65e03ea131,CONTAINS,,,0
E_e9d39097-8a0b-5946-bb00-29628382dca1,EVENT_fbfa14ad-f7c6-557b-9f0b-268d59d9a341,SENSORDATA_14526ee7-5922-501d-ac48-7ea0163b35d6,CONTAINS,,,0
E_595dea0b-5bcb-547b-8a04-1d22200fcff3,EVENT_502666df-58e1-5d1c-aa68-6d4ee61e74e3,SENSORDATA_2815c3c9-2fae-5388-9ff3-a204a2df9007,CONTAINS,,,0
E_730481e6-c6f1-535e-8d58-d93144ee50e9,EVENT_b58f6984-7ded-5a6a-b7ab-fe437ee2b21f,SENSORDATA_c4b2a674-47a0-56a4-add7-30cdae1e116f,CONTAINS,,,0
E_b602c2f9-7dad-529d-9f59-f5a9e2d79116,EVENT_a744afb3-9172-5b43-8f1d-1ae77ab003df,SENSORDATA_a66c346d-6ffd-50bb-a422-830a3bd49eb4,CONTAINS,3.0,,0
E_616ba1ee-efe1-5a7b-9762-44cdf1b2c37d,EVENT_5821be0a-12df-5ae5-bc64-83eb55ce51f8,SENSORDATA_1b8c30c2-544e-5ad7-8842-4ed80082fde0,CONTAINS,,,0
E_6b24e0a0-926c-5d25-b749-47a9a4bb8cb7,EVENT_e4478787-55ca-5494-9951-fa0f6abe78cc,SENSORDATA_0a8bbde4-04a6-5164-a947-bc79551763e6,CONTAINS,,,0
E_2fad9023-dfcb-50d2-9df0-d971de768fb9,EVENT_5f388ef6-b9f6-55d3-9946-f9abbfe4cbe3,SENSORDATA_b822e2e1-72ef-55e5-bef3-33fbb5b2028c,CONTAINS,,,0
E_f49bbb17-a14a-568d-b6bc-550d00b12be8,EVENT_1d24486f-ac1c-5edc-98a5-d65867a3c56f,SENSORDATA_b01587c5-140f-5835-b09c-a97042c17099,CONTAINS,1.0,,0
E_fdc6cd3a-0142-596f-84f7-255f95d174bd,EVENT_5f388ef6-b9f6-55d3-9946-f9abbfe4cbe3,SENSORDATA_076e3a68-9a72-5618-b97a-c9a4b13e6068,CONTAINS,,,0
E_bc1d75d8-69fb-5edb-b980-c81d1b6581f6,EVENT_4676d618-82c2-5538-8479-536dfda01e04,SENSORDATA_230b4bdc-1512-58d7-9246-4e009da220fc,CONTAINS,,,0
E_1d5c46be-4250-5df3-8ce6-3d6326dec928,EVENT_502666df-58e1-5d1c-aa68-6d4ee61e74e3,SENSORDATA_809ae326-620c-5896-983e-beb6f8e1e202,CONTAINS,,,0
E_bd09d09f-7774-58e6-a6ec-3aa255f60ac2,EVENT_52e48d69-6a79-55c6-b648-86de015f32fc,SENSORDATA_3f0bdb58-d8f2-5bc0-bd22-9fec41385545,CONTAINS,4.0,,0
E_b63e23c4-90e5-5d8a-804c-80dde6364268,EVENT_52e48d69-6a79-55c6-b648-86de015f32fc,SENSORDATA_642a100c-3707-5ecd-a54d-e8c4d1061679,CONTAINS,4.0,,0
E_231d24ba-d309-53d3-a1fa-4946d5419c52,EVENT_5821be0a-12df-5ae5-bc64-83eb55ce51f8,SENSORDATA_94cbe14d-c813-58e4-9860-aa7300471666,CONTAINS,,,0
E_f0d06158-2a44-5bad-bcf6-ed59c1d20fab,EVENT_07fbaf2b-5cbe-5132-b3de-f312dadfa31b,SENSORDATA_6bdf5264-28b2-5089-a487-232b47d543ed,CONTAINS,,,0
E_b9394473-8ae9-507f-924f-0f3aa6bfd84e,EVENT_43d80a06-5c6f-5fcf-9b6d-70726f9a4126,SENSORDATA_27a9a092-4b22-5d88-9217-e38355044fdb,CONTAINS,,,0
E_8ac66bb1-3722-553a-bd26-31eddd4b94f3,EVENT_bfded52b-4ede-5560-a6e7-48fc7b8bca57,SENSORDATA_c30a3e3f-4672-5a63-9d8d-8ed1c7a092d9,CONTAINS,,,0
E_17077cc9-81b2-5251-9300-233afafd86c5,EVENT_996dc7a0-d741-59f6-b2c1-1315d42f6f42,SENSORDATA_a0f78535-349d-5f18-916d-970cb2308b40,CONTAINS,,,0
E_acfc9dc7-8c3f-5c7f-86d1-85d0048c2611,EVENT_0bb45769-15cb-5d47-885c-0b4e5e8109af,SENSORDATA_35b194e5-2822-50a4-bd0d-499b5348dab9,CONTAINS,,,0
E_40085ab8-7e70-5241-b418-551617ebe9f3,EVENT_907471cb-db77-5928-beb2-f52cceb5bd4e,SENSORDATA_6a9554e9-6d21-5639-a60c-fb5607818a12,CONTAINS,,,0
E_1356a6b2-fbc8-55ed-99e1-61e660456ca9,EVENT_bfded52b-4ede-5560-a6e7-48fc7b8bca57,SENSORDATA_19b01ffd-9217-593b-912f-759f06cfb944,CONTAINS,,,0
E_219215ec-6b06-5897-96ee-b5050e9fe0e5,EVENT_52e48d69-6a79-55c6-b648-86de015f32fc,SENSORDATA_73c499fb-a969-5690-a11a-9f8e623cbadd,CONTAINS,4.0,,0
E_f4e14995-cda5-522d-86a6-4f9c6cea125e,EVENT_5821be0a-12df-5ae5-bc64-83eb55ce51f8,SENSORDATA_a84d32fa-e9da-5bc3-b5f1-87d982adcf16,CONTAINS,,,0
E_dd2a39a6-46ba-5359-92f2-a5792a5a2481,EVENT_43d80a06-5c6f-5fcf-9b6d-70726f9a4126,SENSORDATA_9f0c0a31-4281-52ea-8f73-d76433d11a69,CONTAINS,,,0
E_2c5c0e28-0497-5e6f-8453-923682b2033e,EVENT_dccb9bcd-dd37-528d-b238-2673bb739d52,SENSORDATA_c98a4784-9970-55c8-b8e3-71e73ebb46bc,CONTAINS,,,0
E_17cf076d-8e76-587a-b7b0-2d6a9006bbde,EVENT_b4f08297-4c58-5596-98a5-9466055d1d2c,SENSORDATA_3468c1d6-4706-59cd-bca2-15d70d215f60,CONTAINS,,,0
E_948d20c1-f54d-5af4-abd5-30d3afe5dd1f,EVENT_907471cb-db77-5928-beb2-f52cceb5bd4e,SENSORDATA_228222d6-232a-5378-aeb9-b22e1a5abd7e,CONTAINS,,,0
E_ead51b62-72ff-5d4b-9297-9cf3151b8dac,EVENT_b4f08297-4c58-5596-98a5-9466055d1d2c,SENSORDATA_68ac4d91-9f81-571c-8620-185ae0ce408e,CONTAINS,,,0
E_2c716e22-6f05-5c62-bb4c-3621bfa8dc61,EVENT_5821be0a-12df-5ae5-bc64-83eb55ce51f8,SENSORDATA_7e93509b-5519-53a4-b759-70c3b46f0407,CONTAINS,,,0
E_a4414eb0-d98c-57cd-881e-e26ddd685802,EVENT_07fbaf2b-5cbe-5132-b3de-f312dadfa31b,SENSORDATA_92fd8482-282e-5430-8588-bdd83b6c867f,CONTAINS,,,0
E_abf2ad42-2a80-5f9b-a52c-f0c8814ac707,EVENT_5ac10a11-ebe1-5f3a-a080-18ab29e1351b,SENSORDATA_02ed9333-dcd2-5481-8d90-7712759cc833,CONTAINS,,,0
E_79c2c23a-c1c2-55a6-8bd6-66c1299e099b,EVENT_bfded52b-4ede-5560-a6e7-48fc7b8bca57,SENSORDATA_05ee911f-5af1-57f1-8f3f-9d9aae4588ee,CONTAINS,,,0
E_4e8f2e21-44be-53b0-aba7-750abab0aa0e,EVENT_a4740c57-9f70-5f7b-8fed-7624b9a47b0b,SENSORDATA_66498a10-ac48-5aab-b11d-a1008e9c2779,CONTAINS,,,0
E_5b69bdb1-673d-59b2-819b-7a98e9c21e06,EVENT_5821be0a-12df-5ae5-bc64-83eb55ce51f8,SENSORDATA_9c57a339-6eaa-50e5-9c12-4aa9ff2c5cfc,CONTAINS,,,0
E_f53cbe36-f547-5af6-af72-f9896948fd9e,EVENT_996dc7a0-d741-59f6-b2c1-1315d42f6f42,SENSORDATA_2f8a58c4-0977-54af-818d-fa9ddc34e905,CONTAINS,,,0
E_9df3a66b-d450-5684-9029-04d3d441506e,EVENT_5f388ef6-b9f6-55d3-9946-f9abbfe4cbe3,SENSORDATA_af9406fc-581c-5e65-96dd-651239332669,CONTAINS,,,0
E_28660db6-55a1-5223-a175-f696546e1d38,EVENT_907471cb-db77-5928-beb2-f52cceb5bd4e,SENSORDATA_7bc228a1-01dd-57d6-a9a1-9d1172e3ffaf,CONTAINS,,,0
E_41a97546-b498-5ebb-922c-97150a425d1a,EVENT_fbfa14ad-f7c6-557b-9f0b-268d59d9a341,SENSORDATA_9d95a006-3119-5ee7-9a71-5e51cd68956e,CONTAINS,,,0
E_68cd9ad5-4b40-5bd8-8484-738298480460,EVENT_1db9690c-4734-51ee-9fb7-15510def9bfb,SENSORDATA_72591c58-28a7-56e2-92ae-e70a3f4b1940,CONTAINS,,,0
E_a354bad5-2e3e-5500-98a9-f58dd83acee3,EVENT_502666df-58e1-5d1c-aa68-6d4ee61e74e3,SENSORDATA_9c929cc1-2a74-5ac1-b470-0d2b64e953d7,CONTAINS,,,0
E_aecb0a50-da3f-553c-af20-db46d854afe3,EVENT_1b6c7cad-c9ae-5115-a146-c12da880d37d,SENSORDATA_47c9f3ca-1c42-58ba-91c0-f00a8e033092,CONTAINS,,,0
E_3167502c-6b02-5a0e-9f94-9ca7509dcdd5,EVENT_52e48d69-6a79-55c6-b648-86de015f32fc,SENSORDATA_33c20566-dc47-5f4c-8eea-ba8cdea50300,CONTAINS,4.0,4.0,0
E_8b749aaf-7d03-5fa6-92a9-710d09027f9d,EVENT_a4740c57-9f70-5f7b-8fed-7624b9a47b0b,SENSORDATA_7974ba6e-718f-5daf-8edf-e7fdb28a3468,CONTAINS,,,0
E_4bf4c8b9-b9d7-5e39-8789-47f2fdd7b017,EVENT_18b700ac-188e-51e4-bf98-768d588433c9,SENSORDATA_42c8b2ec-a8ef-5be3-9b49-b074483af415,CONTAINS,0.0,,0
E_c99237e1-85a1-5634-96b2-3ec62d8a36bc,EVENT_996dc7a0-d741-59f6-b2c1-1315d42f6f42,SENSORDATA_ee62951e-ce94-5a23-bbcf-0f2f42d956e7,CONTAINS,,,0
E_8b1839d1-8ea7-5ebf-bd64-afe1ea0a4d5c,EVENT_4676d618-82c2-5538-8479-536dfda01e04,SENSORDATA_0c1b645f-db0d-5be8-8687-e16c93853b16,CONTAINS,,,0
E_224b70e9-ecbc-5236-96aa-2c4af6934f16,EVENT_fbfa14ad-f7c6-557b-9f0b-268d59d9a341,SENSORDATA_ea6954f8-3ea4-5c9c-88ea-d5a55b3a8e7a,CONTAINS,,,0
